,wheel,station,name,x std,x std unc,y std,y std unc,z std,z std unc,phix std,phix std unc,phiy std,phiy std unc,phiz std,phiz std unc,nMuons_mean,nMuons_std,hesse_unc_x,hesse_unc_y,hesse_unc_z,hesse_unc_phix,hesse_unc_phiy,hesse_unc_phiz,njobs
168,0,1,SM_10_6_01_500,0.009379346304941336,0.001999683351160841,0.00721693268264398,0.001538655217829914,0.031859820034939396,0.006792536454409908,0.0009298839787631282,0.00019825193039990416,5.235926669023513e-05,1.1163033166212582e-05,0.0001158136144494643,2.4691545564358265e-05,9247.583333333334,96.07143018072385,0.005125675565230402,0.006515399706336775,0.029261893593318027,0.0006213101748187722,2.192833973043407e-05,7.929396782437698e-05,500
169,0,2,SM_10_6_01_500,0.006351282038619009,0.0013540978804100945,0.01341789823758439,0.0028607055162396746,0.03934029517939425,0.008387379113888021,0.0012638459847788667,0.0002694528693180163,2.940756227052831e-05,6.269713342348857e-06,8.644937370380423e-05,1.843106840214493e-05,8283.5,131.45652582438873,0.00612757428895535,0.008225717293950722,0.04268943077624718,0.0007522010480361395,2.4528678793064525e-05,8.893770291614237e-05,500
170,0,3,SM_10_6_01_500,0.015562344200977794,0.0033179029318210454,0.018823175778610847,0.004013114560087408,0.07062631350382968,0.01505758063257241,0.001865757438575999,0.0003977808224502118,5.0078220735640165e-05,1.0676712534652868e-05,0.00016712280575349373,3.56307019060044e-05,6698.916666666667,100.86936496220638,0.008675053794261645,0.013338147047722433,0.06730881566828127,0.001394915021306555,3.0297413255920052e-05,0.00013082249424315376,500
171,0,4,SM_10_6_01_500,0.018821530778471315,0.003691205873658171,0.0,0.0,0.17863590545860147,0.035033383375450956,0.003714200529267332,0.0007284146529281068,3.888202358348172e-05,7.625392191544161e-06,0.0005207751864859545,0.00010213241684949246,8638.5,2665.825943593929,0.026771436137367433,0.15995445557139962,0.0032830853302517568,0.0004347678526688533,0.006386707905038849,0.008456132214202392,500
172,1,1,SM_10_6_01_500,0.008334340274439219,0.0017768873168618562,0.0327027972417685,0.006972259798777325,0.04760170291060301,0.010148717160287509,0.00022551811746323732,4.8080624194330894e-05,5.5703520660412474e-05,1.1876030508329484e-05,9.574825193477859e-05,2.0413595902292255e-05,8171.333333333333,795.5783868965834,0.0067470938188230346,0.027277597645931604,0.04322324798839933,0.0002264754769653144,5.229680519241431e-05,7.956063725234986e-05,500
173,1,2,SM_10_6_01_500,0.013426176772256547,0.0028624705057621533,0.039740278222355985,0.008472655785177561,0.06550679029042106,0.013966094616074514,0.0002606469210719519,5.5570110288424394e-05,5.6250900481147864e-05,1.1992732278228875e-05,0.00010500590963348205,2.238733515543087e-05,7415.0,559.0143923988817,0.008100442374751311,0.0322370645892788,0.059741247615585226,0.00031854265805383115,5.598453655549301e-05,9.804334075635462e-05,500
174,1,3,SM_10_6_01_500,0.015933749006018728,0.0033970867023136882,0.03659125279367998,0.007801281307961803,0.06923782680714508,0.014761554274189017,0.0002840655377022953,6.056297613007102e-05,8.530636753661769e-05,1.8187378668501883e-05,0.00014149095611443982,3.0165973201438806e-05,6338.833333333333,452.244067920959,0.011903784412250304,0.038877368095075575,0.08540587704211774,0.0005004943389623237,6.487609343972554e-05,0.0001321772168971138,500
175,1,4,SM_10_6_01_500,0.04329261438839456,0.008490380213879678,0.0,0.0,0.2134343087152137,0.04185791173111775,0.0011589149677028075,0.00022728192441966798,7.975465745941918e-05,1.564117518021103e-05,0.0003197146124074965,6.270119413256072e-05,7691.214285714285,2592.0519990798925,0.029668610396463513,0.15339755771942953,0.001302740380889454,0.0001898200990411711,0.007115953049812994,0.008858384661317047,500
176,2,1,SM_10_6_01_500,0.01761676490212487,0.003755906897001398,0.08629663339922337,0.01839850405979192,0.06683198343919254,0.014248626744702142,0.00014797791134807644,3.154899670421691e-05,0.00012073534549501927,2.5740862148980233e-05,0.00012382023546900564,2.6398562901312365e-05,5199.666666666667,101.87812088545566,0.009458443318009576,0.08068053771924595,0.06521433891407624,0.00019015007231131944,0.00011366452832788249,9.465968430822772e-05,500
177,2,2,SM_10_6_01_500,0.015231899481796922,0.003247451880975755,0.05112099096047141,0.01089903189358119,0.049106514585290535,0.010469544087311173,0.00014899283624648143,3.1765379419603996e-05,0.0001205794412199761,2.5707623245858124e-05,0.00012937835931379715,2.7583558886615115e-05,5592.166666666667,67.60692989403505,0.010113077342398472,0.08285279617087968,0.07874692586592402,0.00023031509213828488,0.00011107936351996261,0.00010713935629201189,500
178,2,3,SM_10_6_01_500,0.01795123950521438,0.00382721712198284,0.06790301946589158,0.014476972392837045,0.07258027446087104,0.015474166508344522,0.0003030819958437829,6.461729862838265e-05,9.408239545186354e-05,2.005843410678913e-05,9.627319238130364e-05,2.052551358153543e-05,4972.583333333333,72.05737402594652,0.014460428762661223,0.10035411052866743,0.11488835159986122,0.0003394796262909848,0.00012246315772508889,0.00014169832979490856,500
179,2,4,SM_10_6_01_500,0.03704083869685032,0.007264306127503175,0.0,0.0,0.2620998786099302,0.05140201521316671,0.0008640661622109,0.00016945731623648492,0.0002890259838958268,5.668265891616057e-05,0.0004105517538729915,8.051582324377406e-05,6867.571428571428,2116.719694181604,0.03295686574903627,0.19675299961409196,0.0007886770115652089,0.00021408731529782085,0.0075189492678736135,0.010069798714082763,500
180,-2,1,SM_10_6_01_62,0.03984795849059754,0.008495613295504023,0.14038515831293866,0.0299302163180143,0.106010827185416,0.022601584297381513,0.0005104003524720056,0.00010881772077518766,0.0003319430214733597,7.077048996736605e-05,0.00026080410112885177,5.5603621189152264e-05,620.5,28.433335109595312,0.026289124811095053,0.22235338989995185,0.17935595427343173,0.0005429085251372157,0.0003276109608463469,0.00027115722683835415,62
181,-2,2,SM_10_6_01_62,0.054620613808128986,0.011645153991676246,0.23225865657865322,0.04951771196236058,0.19900766866402964,0.042428577519431084,0.0006689665917112335,0.00014262415657080615,0.0003748321631873079,7.991448570465711e-05,0.0003433035268770747,7.319255785759988e-05,636.75,27.17326560493537,0.030292104306788154,0.24420713544038797,0.23227505247012645,0.0006823239699732085,0.00032719595301083216,0.00031614131861136617,62
182,-2,3,SM_10_6_01_62,0.07812284905948964,0.01665584738322442,0.2688875886241678,0.05732702651380526,0.3185495204203449,0.06791498594835368,0.0009547975204231523,0.00020356351532877664,0.0003958408874357115,8.439356076413424e-05,0.00035140958190667504,7.492077459672867e-05,555.5,19.07640141402699,0.04363974679119941,0.29995009307105297,0.3436159435571444,0.0010211948475519579,0.0003640948823223603,0.0004217286845038328,62
183,-2,4,SM_10_6_01_62,0.10382545773136465,0.020361847499228123,0.0,0.0,0.5075048449504563,0.09952988875558684,0.0019111784380994854,0.0003748129288395022,0.00046053060184173423,9.031748174606278e-05,0.0007442384300131904,0.00014595716451549676,796.7857142857143,242.9657077960492,0.09709001235966551,0.6447134468672331,0.0023791059245018916,0.0006272088966205757,0.022028440674987156,0.029620899412287554,62
184,-1,1,SM_10_6_01_62,0.027361199864000044,0.00583342741135384,0.06838052341701356,0.014578776577278884,0.1054089922573103,0.02247327265958155,0.000609681041021306,0.00012998443469417674,0.00015769184140128334,3.362001355018891e-05,0.00023155299306546438,4.93672639958427e-05,925.6666666666666,91.86782336431494,0.01941536547857564,0.07975263684251031,0.12570736188995985,0.0006755072168378366,0.00015509067240381243,0.00023445353128782968,62
185,-1,2,SM_10_6_01_62,0.026399048254311837,0.005628295998925611,0.11170086693978593,0.02381470484910508,0.17655559288505848,0.037641778879683986,0.0009908292882155475,0.0002112455140336743,0.00024188423112410612,5.1569891350785466e-05,0.00032244082341331123,6.874461453401084e-05,865.0833333333334,74.40241727907566,0.02345457133836956,0.09065648119871703,0.16776224495795627,0.0009179977759595425,0.00016293531436329775,0.0002860286407570636,62
186,-1,3,SM_10_6_01_62,0.04248924161053961,0.009058736748773655,0.10986470680972439,0.02342323419403235,0.23202013952744438,0.049466859956179825,0.001313194685013636,0.0002799740475592874,0.00021165421322228618,4.5124829878674525e-05,0.00030765529169364346,6.559232857967907e-05,735.4166666666666,64.3632565046144,0.03347262065230826,0.11465865645471343,0.25125124377801594,0.0014616172549610927,0.0001916126735544042,0.0003920115857131436,62
187,-1,4,SM_10_6_01_62,0.1012891169659496,0.0198644301509215,0.0,0.0,0.43859706625442085,0.08601596151676306,0.004679469250934698,0.0009177194239912861,0.0002499522030328256,4.901966002807244e-05,0.0009225471074644012,0.0001809263731988293,904.7857142857143,279.07131114340064,0.08352225109856312,0.5464523963060016,0.003818773269744393,0.0005555851677028721,0.01999271280634879,0.02550364582073092,62
188,0,1,SM_10_6_01_62,0.018665188796109993,0.003979431622243364,0.017561358279912537,0.003744094165454883,0.09049324748755,0.019293225189691204,0.0022141708597718064,0.000472062813437067,8.53869211194841e-05,1.820455275007401e-05,0.0002839160756221164,6.053111070750888e-05,1108.25,28.451314077336967,0.015254108736118715,0.019019735364440096,0.0874999428571242,0.001792863166371972,6.56738469001677e-05,0.00023161509018196548,62
189,0,2,SM_10_6_01_62,0.03591794675531642,0.007657731978256134,0.034623468927492476,0.007381748378057614,0.08067838758758035,0.01720069002808772,0.0020760396180664383,0.0004426131337543925,0.00011487159740480164,2.449070685561699e-05,0.00021505439404793616,4.584975086644171e-05,981.0,35.88618371766747,0.019976096131793783,0.02625546133664385,0.13374397182677059,0.002571315648975572,7.358012073017187e-05,0.00026856161614546983,62
190,0,3,SM_10_6_01_62,0.05747584941748054,0.012253892268954045,0.04402126486198513,0.00938536520345529,0.2214237783499516,0.047207708162375586,0.004258111468581933,0.0009078324154237085,0.00016115272771450638,3.4357876991393395e-05,0.00031131615573635644,6.637282741606597e-05,788.1666666666666,26.28111431612004,0.027465481366010437,0.038297203988455,0.1956816717699097,0.003942205706623302,8.823536705879339e-05,0.0003669004179156337,62
191,0,4,SM_10_6_01_62,0.08674486388736369,0.017012067448677597,0.0,0.0,0.5077558930287139,0.09957912333442859,0.005762947375237906,0.0011302069662364003,0.00010469332652122238,2.0532050572102078e-05,0.0015257687047553383,0.00029922786149140995,1041.4285714285713,315.06939755349975,0.07885394138169996,0.50983774029447,0.009383755340252339,0.0012322539995007985,0.01841527976398171,0.024186635315190084,62
192,1,1,SM_10_6_01_62,0.02166548419363041,0.004619096750273158,0.06654186986343931,0.014186774322527065,0.09396177369586266,0.02003271746200167,0.0004818132158427423,0.000102722922767273,0.00019262248774785053,4.1067252374041524e-05,0.0002991088499130696,6.37702210697692e-05,945.0,98.02040603874276,0.01979861106239526,0.08214948265205325,0.1299067935098084,0.0006753001801668154,0.00015345916937956712,0.00023351582744359466,62
193,1,2,SM_10_6_01_62,0.027527200212455513,0.005868818804559827,0.08228308287532625,0.017542812212967617,0.13208816323060502,0.02816129102286179,0.0007557872548004372,0.00016113438413589348,0.00014768180118036154,3.148586580433991e-05,0.0002587130335808255,5.515780408996509e-05,871.75,76.32124093711933,0.023776854992478155,0.0946930215661816,0.1750650831357679,0.0009266178194559683,0.00016498600950787717,0.00028906376170895816,62
194,1,3,SM_10_6_01_62,0.046579470179052736,0.009930776409638837,0.11184186798645332,0.02384476637326146,0.24939783072901842,0.053171796168962,0.001137735020353094,0.00024256592136214465,0.00034848129420118814,7.429646156022353e-05,0.0005875549111040161,0.00012526712794563323,739.4166666666666,69.99929653326178,0.035274674579174596,0.11941716794498185,0.26228711526366166,0.0014811366693635445,0.000191359478469189,0.0003902808817591078,62
195,1,4,SM_10_6_01_62,0.1017271119303135,0.019950328030542537,0.0,0.0,0.5586384642716089,0.10955801655247845,0.004102663753715372,0.0008045985591501732,0.00040455979865372364,7.934070414425019e-05,0.0011727061470223705,0.00022998659720681834,909.3571428571429,315.8367658100662,0.08861971160929313,0.5559402524423953,0.003743808030792788,0.0005646097957249515,0.021035972925647423,0.025646122449741654,62
196,2,1,SM_10_6_01_62,0.037582896485043614,0.008012700453330052,0.1517525361846872,0.032353749423356004,0.11866128063391171,0.025298670034824097,0.00034030868623690145,7.255405568774405e-05,0.0003186867247334402,6.794423800619267e-05,0.00020115147707504535,4.288563900838882e-05,612.25,26.143398262798062,0.02801249274877193,0.2371152849002639,0.19169426612881948,0.0005574643486358568,0.0003320628831009773,0.000276622621996105,62
197,2,2,SM_10_6_01_62,0.03589798204543368,0.007653475487807301,0.13762221639835698,0.029341155122576543,0.14431623167500815,0.030768323974853972,0.0004946781949622805,0.00010546574553145852,0.000382451480335688,8.153892957883234e-05,0.00032690647161195437,6.969669392895369e-05,640.4166666666666,16.50596769950098,0.029538620200228263,0.23111675440492555,0.21967384725239067,0.0006722858395057864,0.0003256747098972634,0.00031462031349972726,62
198,2,3,SM_10_6_01_62,0.056329916262421384,0.012009578499399789,0.2699871285162243,0.05756144920645328,0.3177214202065823,0.06773843438956526,0.0008012246639481858,0.00017082167231553645,0.0003683096306730724,7.852387710016934e-05,0.00044694056125721383,9.528804782841657e-05,576.5,21.462440766053696,0.042357230787670716,0.29318785218127075,0.33527037596542886,0.0009873832842417377,0.0003568717907036083,0.0004127218191469891,62
199,2,4,SM_10_6_01_62,0.08714293868245682,0.017090136338987188,0.0,0.0,0.38463233131150054,0.07543260626600101,0.0024264517153242964,0.0004758663325088182,0.0006679128826146271,0.00013098849314738427,0.0010102434038497588,0.00019812503191185833,802.1428571428571,251.7892455523551,0.09702562989820195,0.6346186312604264,0.0022997453275153254,0.0006141163221596191,0.0222099344277671,0.02915230992219999,62
200,-2,1,SM_10_6_01_8,0.1011820348300584,0.021572082308086778,0.3603017190226923,0.07681658459979587,0.33068046765414066,0.07050131258867105,0.0016337192680348624,0.00034831011826899616,0.0008965600128890793,0.00019114723700374702,0.0007821834055339686,0.00016676206238131305,62.333333333333336,4.7354242074224375,0.08159543492132387,0.7088975595951788,0.5735602264220675,0.0017050281033852003,0.0010130867846997774,0.0008450944227323555,8
201,-2,2,SM_10_6_01_8,0.14739432085983448,0.0314245747940654,0.5619541189033103,0.11980902070917163,0.543336408136409,0.11583971143676673,0.0013860053217113022,0.0002954973274615379,0.0013001283391457783,0.00027718829326011,0.0012853487188675822,0.00027403726762933463,70.16666666666667,8.663752423783016,0.09092144961448866,0.7471441181815817,0.7091445550802741,0.0020133034628026973,0.000991393421738649,0.0009521806551280067,8
202,-2,3,SM_10_6_01_8,0.12172427417509245,0.02595170245199644,1.042994627170748,0.22236720166785628,1.158188569264677,0.24692663264210865,0.002841757677185712,0.0006058647724850492,0.0011729939253178505,0.00025008314515854513,0.0012551786667437414,0.0002676049909040457,58.75,6.903556395734803,0.13810210594580616,0.9589352602409265,1.0964386667753012,0.0032429684190054438,0.001141129082677912,0.001310310363997782,8
203,-2,4,SM_10_6_01_8,0.27314453512044873,0.053568050561938384,0.0,0.0,2.0335018302190644,0.3988025197389866,0.009567042990283051,0.0018762514959551673,0.0015320499348326917,0.00030045971205809423,0.002177742337431242,0.0004270904105438103,78.0,27.92297096822449,0.28077965433007124,1.855367734054742,0.006937169657514717,0.0018828443528722326,0.06305517523226328,0.08879223792732593,8
204,-1,1,SM_10_6_01_8,0.08511128446186406,0.018145786817215553,0.2995370383022554,0.06386151114107877,0.443850339044103,0.09462921023888332,0.001464248087161512,0.00031217874110516663,0.0005116639947880445,0.0001090871302221844,0.0005111465695652674,0.00010897681479402787,100.66666666666667,15.686319073020478,0.060297001031007616,0.2540508643296981,0.4013240585860758,0.002147473127499698,0.00048101541901828193,0.0007301556911599973,8
205,-1,2,SM_10_6_01_8,0.10135136716049867,0.021608184082238805,0.25437069939935175,0.054232015331819435,0.510245087448987,0.10878461816105511,0.0025088986940183353,0.0005348989988283645,0.0006603571245439194,0.00014078861200329468,0.0012866142383906574,0.0002743070772982163,94.66666666666667,14.259499757471627,0.0732528725261565,0.28804624918000005,0.5322172958482277,0.0028856889703038568,0.000506185736661949,0.0008872209420431868,8
206,-1,3,SM_10_6_01_8,0.18822310817941174,0.04012930149853014,0.3022304443803743,0.06443574724637027,0.8154026282956037,0.17384442447087026,0.005596383422668051,0.0011931529547134913,0.0006988939170759894,0.00014900468377717952,0.0007953354892478367,0.00016956609605067868,79.83333333333333,12.171750701994974,0.10006691511183904,0.346500132275107,0.7574409767984126,0.004304240157488117,0.0005676575405412433,0.0011570944213848756,8
207,-1,4,SM_10_6_01_8,0.2944417342579335,0.05774477494605017,0.0,0.0,1.2623343154564135,0.24756412719961704,0.013610446538782213,0.0026692281726908417,0.0011225067356308196,0.00022014168265849566,0.0030480921085407277,0.0005977800438722057,95.0,31.459375513387226,0.2744647440278728,1.929186560629709,0.01139042549061021,0.001672431420759266,0.06357739203971353,0.08578746635981106,8
208,0,1,SM_10_6_01_8,0.057765406349272165,0.012315626014237753,0.08562955716651563,0.018256282929114825,0.2552912667707271,0.054428280954850264,0.0038120316236306562,0.0008127278729282967,0.00020667450934236544,4.4063153444236614e-05,0.000713205681366879,0.00015205596217630983,125.0,10.224747162910901,0.04735220867780791,0.05649534641602498,0.2726857470911648,0.005255117347246713,0.0001851638913683407,0.0006766670771755733,8
209,0,2,SM_10_6_01_8,0.08970384642628293,0.019124924317937185,0.07708026516945747,0.01643356775100874,0.5861260918774701,0.12496250266299096,0.010753398063510769,0.00229263217039753,0.00032690877297666195,6.969718458155794e-05,0.0009817016157438118,0.00020929948772404087,109.75,15.702489669418089,0.06255181851872894,0.0812384914926416,0.4172918642868562,0.008148891540162585,0.00022538716689288234,0.000822872154914318,8
210,0,3,SM_10_6_01_8,0.18673181027330255,0.03981135571664804,0.1104890612541389,0.023556347008841336,1.0136708024694034,0.21611534123524329,0.018999420428334485,0.004050690045662331,0.000650663186055427,0.00013872185737324086,0.0012388032630825303,0.0002641137431128632,86.66666666666667,12.87939392513436,0.09148100895814387,0.11453667534899027,0.636023518957174,0.012600645486111681,0.0002769224921646248,0.0011193681625512374,8
211,0,4,SM_10_6_01_8,0.19498776820968058,0.038240247500502624,0.0,0.0,0.8853216206062702,0.17362585458757537,0.0488711779183318,0.009584426532993795,0.0004482101992358615,8.790125200365262e-05,0.004628668672870426,0.0009077566109585354,118.5,38.45426854369706,0.23115834245320738,1.4476012424500253,0.028771184741483474,0.004008353585237425,0.051544326832071725,0.07373968598551839,8
212,1,1,SM_10_6_01_8,0.057084020712166415,0.012170354108292383,0.1860702795180843,0.03967031688574424,0.27978320257531963,0.059649979213325016,0.0011456595365286215,0.0002442554338875387,0.0007303883154734252,0.00015571931207670182,0.0007315207857020321,0.00015596075554069223,102.08333333333333,16.19460254267302,0.059307735583142944,0.24544172763950853,0.3884931359324984,0.002048974336914285,0.00045951405491743855,0.0006999209479172154,8
213,1,2,SM_10_6_01_8,0.1250497096619266,0.02666068767998385,0.24421879502955782,0.05206762204780572,0.4548759302071229,0.09697987417308326,0.002354992817529545,0.0005020861557096163,0.0006585575704684595,0.00014040494578528595,0.0009201085834620947,0.00019616780911906455,97.91666666666667,11.774072697193095,0.06797560224080401,0.2724701359782389,0.5020114457526508,0.0027609405100436336,0.0004897098630822132,0.0008596976697265925,8
214,1,3,SM_10_6_01_8,0.17699143529555478,0.03773470079381995,0.256108411244273,0.05460249674197628,0.5171420557993237,0.11025505675402887,0.003266640818737034,0.0006964501626312133,0.001028298990524237,0.0002192340814075184,0.0018085280606928097,0.0003855794780889299,83.66666666666667,11.5075732639094,0.10101874825991461,0.32467881565222784,0.7120285984425063,0.004269814593945112,0.0005542254354803047,0.0011375119046996094,8
215,1,4,SM_10_6_01_8,0.2798662873859556,0.05488629463760592,0.0,0.0,1.1789812380706854,0.2312172438108541,0.009328579398120542,0.0018294849378890877,0.0009409861300636073,0.00018454256304671125,0.002644490842028991,0.0005186273233470477,99.71428571428571,41.82091595110049,0.27916923310831676,1.861914989619942,0.012133380756055938,0.001760403870057745,0.06529025053558915,0.07872582720297613,8
216,2,1,SM_10_6_01_8,0.14166519245629836,0.030203120514338228,0.7764831444544757,0.16554676263575116,0.6234040533099734,0.13291019074467747,0.0010086448641860235,0.0002150438075928676,0.0013475504917325667,0.0002872987301627383,0.0010487565224942576,0.00022359564187839458,62.916666666666664,12.773967372130024,0.08341929732781658,0.7032233523805458,0.5655532689322907,0.001775792780703875,0.0010537634538484747,0.0008763728278154985,8
217,2,2,SM_10_6_01_8,0.14097139574107395,0.030055202557647216,0.8514769670401877,0.1815354993332705,0.8059581657405085,0.1718308582885302,0.001757886578492979,0.0003747826778066161,0.0009869339837060018,0.00021041503232181594,0.0008607811190993596,0.0001835191512173675,63.916666666666664,11.01617268410679,0.0900106243729039,0.6720027653712942,0.6386701874468022,0.002148217284168433,0.0010296056688525628,0.0009922823019013623,8
218,2,3,SM_10_6_01_8,0.18657066010539763,0.039776998385409885,0.9023832636583057,0.19238875823926443,1.0450569291528053,0.2228068859277725,0.0028754461991244607,0.0006130471894953523,0.0007054480862575025,0.000150402037341794,0.0005735159773522101,0.00012227401721287925,58.666666666666664,7.352591792055782,0.13248672889513624,0.9179626898736135,1.056394220923231,0.00302463344886616,0.001086952582529094,0.0012631386173602114,8
219,2,4,SM_10_6_01_8,0.3762003438769094,0.07377895747879527,0.0,0.0,1.960367730330186,0.3844597427219699,0.0076594077735816024,0.0015021334500021869,0.002015088521528201,0.0003951913728034282,0.0030584053094584963,0.000599802628977102,83.35714285714286,27.07427715593684,0.2910634601889129,1.947040703221173,0.007027191269835847,0.001953589736137774,0.06600171069211551,0.08908568384891351,8
220,-2,1,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,6.75715109414396,0.12275560408117152,1.0956631553538705,0.8862753052334623,0.0025727226175137237,0.0015150216995145646,0.0012683847668064556,0
221,-2,2,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,4.919811526323488,0.13988986739574813,1.1256733540419261,1.069586952986993,0.0032204680042917156,0.0015279140191777807,0.0014790056062548693,0
222,-2,3,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,6.21032864011091,0.20146403732014637,1.3487490191531806,1.5328293555818056,0.004722692558276475,0.0017433564370680674,0.002005230867838747,0
223,-2,4,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.142857142857146,13.09643018217115,0.37412673559332044,2.5007651114923095,0.009192813963712557,0.0026403430513043994,0.08568938271871426,0.12700651323287096,0
224,-1,1,design_10_6_25M_01_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75,10.24362329363093,0.07795703410640162,0.32522437126800113,0.5163262857276718,0.0026712049403468338,0.0006110475977095947,0.0009291718534982284,0
