,wheel,station,nMuons_mean,nMuons_std,hesse_unc_x,hesse_unc_y,hesse_unc_z,hesse_unc_phix,hesse_unc_phiy,hesse_unc_phiz,returns:
3,-2,4,6.285714285714286,3.6674990730127597,1.1851847573652428,7.540333546999098,0.02483033244020122,0.012814721293035672,0.16046080427659246,0.4324658496828496,1
3,-2,4,16.428571428571427,8.99328198596713,0.7081726131389156,6.480955341834809,0.014678402015011228,0.0043467551115746106,0.17626727710051168,0.21393067258610407,2
3,-2,4,37.714285714285715,16.112243655195748,0.4370670347408311,2.6637967667008144,0.010274464532449925,0.0027738782803659054,0.09706592601349427,0.12213544990472083,4
3,-2,4,78.0,27.92297096822449,0.28077965433007124,1.855367734054742,0.006937169657514717,0.0018828443528722326,0.06305517523226328,0.08879223792732593,8
3,-2,4,187.78571428571428,59.6388858321205,0.19692168494099374,1.3173211995778185,0.004580098408175465,0.001286632093046471,0.045891090568556205,0.0607637985489128,16
3,-2,4,386.7857142857143,124.550995778639,0.13944037384180688,0.9717931768495951,0.0035377156673278795,0.0009187061942909558,0.0332185711613248,0.04384051447796726,31
3,-2,4,796.7857142857143,242.9657077960492,0.09709001235966551,0.6447134468672331,0.0023791059245018916,0.0006272088966205757,0.022028440674987156,0.029620899412287554,62
3,-2,4,1641.7857142857142,506.0149250719828,0.06685261294177555,0.39996624857605173,0.0016043603754411645,0.00043065324135052585,0.015417405500185267,0.020371151838883758,125
3,-2,4,3390.5714285714284,1033.8599603342889,0.04663120353215369,0.27932466388978766,0.0011090149103725213,0.000303352729625808,0.010628015565341578,0.014340505522121596,250
3,-2,4,6818.571428571428,2074.457212206298,0.033037539903224375,0.21786142220621413,0.0007866620712133731,0.000213570914953993,0.007567677947315526,0.010090854443964879,500
4,-1,1,8.0,2.1320071635561044,0.16344517012247145,0.7561190382472855,1.2333429074157467,0.007478556618152268,0.0014847807612879786,0.0024276921326455486,0
4,-1,1,8.0,2.1320071635561044,0.16344517012247145,0.7561190382472855,1.2333429074157467,0.007478556618152268,0.0014847807612879786,0.0024276921326455486,1
4,-1,1,18.416666666666668,4.100073909163841,0.14729338636431258,0.6828579037154557,1.0968193409430136,0.005741684784683558,0.001271429739833599,0.002052400423893934,2
4,-1,1,47.583333333333336,4.9259670639531805,0.08449773172497986,0.34875631416028396,0.5529385891157654,0.00295563332186747,0.0006602212381719731,0.0010048431054979015,4
4,-1,1,100.66666666666667,15.686319073020478,0.060297001031007616,0.2540508643296981,0.4013240585860758,0.002147473127499698,0.00048101541901828193,0.0007301556911599973,8
4,-1,1,222.08333333333334,21.98536014274182,0.038775077906648574,0.15787434797965122,0.249484658846992,0.001324615069872502,0.0003109827835534737,0.0004720887981443039,16
4,-1,1,475.0,36.10338689727801,0.027510829685780107,0.11286687659952911,0.17855382475134307,0.0009427706507947731,0.000218431415628186,0.00033211438792480323,31
4,-1,1,925.6666666666666,91.86782336431494,0.01941536547857564,0.07975263684251031,0.12570736188995985,0.0006755072168378366,0.00015509067240381243,0.00023445353128782968,62
4,-1,1,1983.3333333333333,199.74180303278501,0.013576011318989584,0.05692529461203223,0.09004013456972026,0.00046926627125048456,0.00010689552531950686,0.00016196357615217073,125
4,-1,1,4055.5833333333335,389.586834370916,0.009286983274095701,0.038091731386220816,0.06019844336304165,0.0003234472780325515,7.408278589973968e-05,0.00011216022765074378,250
4,-1,1,8133.666666666667,750.7741862823194,0.006658475801562998,0.02800487606352389,0.04428899411817794,0.0002305420243686604,5.251164950116625e-05,7.954684678435302e-05,500
5,-1,2,6.75,3.519426606190792,0.22531775895388273,0.8845361072336165,1.589742707169937,0.010181441450010896,0.0013933602369810903,0.0026079493860119295,0
5,-1,2,6.75,3.519426606190792,0.22531775895388273,0.8845361072336165,1.589742707169937,0.010181441450010896,0.0013933602369810903,0.0026079493860119295,1
5,-1,2,17.333333333333332,5.773502691896258,0.1661689902879997,0.6790067807712478,1.2900862858739333,0.007369020174577712,0.0012102158898312316,0.0020405295472826,2
5,-1,2,37.5,6.515715268068845,0.11123352687027414,0.40418904508492887,0.7475766571618815,0.0043314210524184014,0.0007797312036849622,0.0013804044395272954,4
5,-1,2,94.66666666666667,14.259499757471627,0.0732528725261565,0.28804624918000005,0.5322172958482277,0.0028856889703038568,0.000506185736661949,0.0008872209420431868,8
5,-1,2,199.0,23.79839566785199,0.04892779544049238,0.19321266349112146,0.3588673153130555,0.0019081660043088493,0.00033364828037920415,0.000587039393908109,16
5,-1,2,416.75,32.58869017424185,0.032891893631511494,0.13365808368121,0.24743689431179552,0.0013360183381974965,0.0002339846683011517,0.0004105595774874417,31
5,-1,2,865.0833333333334,74.40241727907566,0.02345457133836956,0.09065648119871703,0.16776224495795627,0.0009179977759595425,0.00016293531436329775,0.0002860286407570636,62
5,-1,2,1782.3333333333333,142.61157248295316,0.016634422142052307,0.06106117697304347,0.11282461684697478,0.0006377683095503152,0.00011423809201254487,0.00020008052545579408,125
5,-1,2,3653.0,258.73679149422736,0.011598096108126253,0.04429369593971584,0.08204082215580241,0.0004513993058627066,7.972759350856306e-05,0.00013981231466982206,250
5,-1,2,7345.083333333333,531.4615282977744,0.008167770503631943,0.03131117212753302,0.057934816820285194,0.0003177770444824484,5.616044723231229e-05,9.85858804968203e-05,500
6,-1,3,5.833333333333333,2.757908737804898,0.2583417725196052,0.7876878460768217,1.7936487154082636,0.013588868869146434,0.0018604465669756357,0.004207825363024741,0
6,-1,3,5.833333333333333,2.757908737804898,0.2583417725196052,0.7876878460768217,1.7936487154082636,0.013588868869146434,0.0018604465669756357,0.004207825363024741,1
6,-1,3,13.75,5.361902647381804,0.3060517930024263,0.9981691573409122,2.216126049363318,0.012374020499956081,0.0015269362025528987,0.0029667434446993667,2
6,-1,3,35.416666666666664,4.699290726623895,0.1615125072556302,0.5251275241945205,1.1821437095378886,0.006579637781316942,0.0008150764790292176,0.0016615043384435285,4
6,-1,3,79.83333333333333,12.171750701994974,0.10006691511183904,0.346500132275107,0.7574409767984126,0.004304240157488117,0.0005676575405412433,0.0011570944213848756,8
6,-1,3,174.16666666666666,24.349102403965283,0.07054888376154508,0.2320909125034125,0.5106803713348171,0.003043749195756225,0.0003951780189568578,0.0008046896917445879,16
6,-1,3,350.1666666666667,38.98212488572244,0.05068409513841596,0.17012988175704663,0.37197710503022446,0.002114714716772296,0.00027631054389340025,0.0005653257173229135,31
6,-1,3,735.4166666666666,64.3632565046144,0.03347262065230826,0.11465865645471343,0.25125124377801594,0.0014616172549610927,0.0001916126735544042,0.0003920115857131436,62
6,-1,3,1529.9166666666667,102.08326221395173,0.024303684562908014,0.08280896388676771,0.18223250944878086,0.0010192915023027843,0.00013212784213278696,0.00026990215819811447,125
6,-1,3,3130.5833333333335,238.10710284290644,0.0171306255966714,0.05223206789575411,0.11505458487170339,0.0007042813713282498,9.229480393463835e-05,0.00018800773476996454,250
6,-1,3,6330.916666666667,469.2474552327634,0.01217856723921168,0.042060858685163974,0.0925771480082063,0.0005060905716042007,6.525265001004429e-05,0.0001331031867887968,500
7,-1,4,8.0,4.169486225497739,0.9823913449056108,4.911591576890511,0.030113331387821032,0.005425400948735997,0.20532207331631222,0.18673357331673476,0
7,-1,4,8.0,4.169486225497739,0.9823913449056108,4.911591576890511,0.030113331387821032,0.005425400948735997,0.20532207331631222,0.18673357331673476,1
7,-1,4,18.928571428571427,5.823880357423427,0.4963329671558341,3.7669858166519745,0.024404430511106558,0.0035146573700108276,0.0994863457034611,0.1898137377784563,2
7,-1,4,46.642857142857146,14.710577789505717,0.3497424664766103,2.4934772192376538,0.015814655951273265,0.0024009379119716645,0.07854305783181241,0.11504151356420367,4
7,-1,4,95.0,31.459375513387226,0.2744647440278728,1.929186560629709,0.01139042549061021,0.001672431420759266,0.06357739203971353,0.08578746635981106,8
7,-1,4,216.71428571428572,70.0850346929506,0.17042882678701982,1.1787889002822225,0.008026004610016119,0.0011625635773705332,0.0393532678076784,0.05422008242478059,16
7,-1,4,439.92857142857144,135.90577294905142,0.11812469501094414,0.7378865572895141,0.005449159895931534,0.0007906438154169947,0.027343911113811056,0.03802479388288271,31
7,-1,4,904.7857142857143,279.07131114340064,0.08352225109856312,0.5464523963060016,0.003818773269744393,0.0005555851677028721,0.01999271280634879,0.02550364582073092,62
7,-1,4,1864.142857142857,588.169501621227,0.05987700488739992,0.3990392658802962,0.0026469138363654486,0.0003857412900599868,0.013756227478075936,0.01825664164892171,125
7,-1,4,3778.785714285714,1149.739514215916,0.041394461327228654,0.2732832596409813,0.0018552089216196494,0.00027193881927479834,0.009491151552141303,0.012905215219852564,250
7,-1,4,7651.785714285715,2329.8136993387207,0.028583686406260276,0.19040132990231826,0.0013004028771335225,0.00019037870904369233,0.0067073259612158405,0.00903188593967822,500
8,0,1,9.75,5.658862719021135,0.18532749661072961,0.22598331796838456,1.1282209889910753,0.02569174575617624,0.0007301154018372712,0.0032536822217297126,0
8,0,1,9.75,5.658862719021135,0.18532749661072961,0.22598331796838456,1.1282209889910753,0.02569174575617624,0.0007301154018372712,0.0032536822217297126,1
8,0,1,23.416666666666668,5.451577475345734,0.10448088740690008,0.13178572886824028,0.64106889905324,0.012899313289215567,0.0004329588125137694,0.0015423880024170312,2
8,0,1,53.0,6.809084840390548,0.07144044139467971,0.08688891854929873,0.4236073260304485,0.008310150419817922,0.00030804550529643074,0.0010693715833765796,4
8,0,1,125.0,10.224747162910901,0.04735220867780791,0.05649534641602498,0.2726857470911648,0.005255117347246713,0.0001851638913683407,0.0006766670771755733,8
8,0,1,266.0,21.166010488516726,0.03146130824785687,0.03841620751714047,0.18305245149956337,0.0037237033537416307,0.00013568314805703272,0.0004701312759928515,16
8,0,1,539.0833333333334,20.407032358894558,0.021967969106557544,0.0267794121792594,0.12716980118461038,0.0025682343156339924,9.250491878813797e-05,0.0003343682600566826,31
8,0,1,1108.25,28.451314077336967,0.015254108736118715,0.019019735364440096,0.0874999428571242,0.001792863166371972,6.56738469001677e-05,0.00023161509018196548,62
8,0,1,2248.9166666666665,39.00922579300565,0.010465339618633182,0.013348373808570591,0.061973031769203185,0.001216560383485615,4.7437476394372694e-05,0.00016422469363649306,125
8,0,1,4574.583333333333,74.25320113495363,0.007188920874048715,0.009502217723598353,0.04178392832976175,0.0008876386746118415,3.173329350487697e-05,0.00011715242919660978,250
8,0,1,9247.583333333334,96.07143018072385,0.005125675565230402,0.006515399706336775,0.029261893593318027,0.0006213101748187722,2.192833973043407e-05,7.929396782437698e-05,500
9,0,2,8.833333333333334,3.010084062049773,0.2590001351350999,0.32344129297292884,1.8330245224764452,0.03492920125052962,0.0008305100240213841,0.0031790596093813654,0
9,0,2,8.833333333333334,3.010084062049773,0.2590001351350999,0.32344129297292884,1.8330245224764452,0.03492920125052962,0.0008305100240213841,0.0031790596093813654,1
9,0,2,21.416666666666668,3.9876703915337774,0.13460550384983025,0.18251378943338317,0.9507074997074547,0.017699253750747046,0.0004801827777003253,0.0018887970157395596,2
9,0,2,49.5,5.317210478505367,0.09125057990683309,0.12540351536805763,0.6345005910162732,0.012469830258133696,0.0003495972563774874,0.0012649868247008214,4
9,0,2,109.75,15.702489669418089,0.06255181851872894,0.0812384914926416,0.4172918642868562,0.008148891540162585,0.00022538716689288234,0.000822872154914318,8
9,0,2,234.75,15.55707965116613,0.03918271302500632,0.05292627734248209,0.2643592252976998,0.005180955510328187,0.00014691618925995414,0.0005378897036877852,16
9,0,2,478.6666666666667,20.028767190007358,0.029233047794120497,0.037944155237225496,0.19330849696792948,0.0037609389341847423,0.00010973453193958592,0.0003894153737762973,31
9,0,2,981.0,35.88618371766747,0.019976096131793783,0.02625546133664385,0.13374397182677059,0.002571315648975572,7.358012073017187e-05,0.00026856161614546983,62
9,0,2,2004.0833333333333,58.80237832749367,0.012723213692564732,0.017801128241397134,0.09077283918294797,0.0016213538581485946,4.868639440336489e-05,0.0001829989754069678,125
9,0,2,4105.333333333333,85.41485216106722,0.008783125867252502,0.012026086229526214,0.06204143104947424,0.0011119138156050286,3.3450728691614475e-05,0.00012620482690187937,250
9,0,2,8283.5,131.45652582438873,0.00612757428895535,0.008225717293950722,0.04268943077624718,0.0007522010480361395,2.4528678793064525e-05,8.893770291614237e-05,500
10,0,3,7.166666666666667,3.4597249846912645,0.3375231769819667,0.47575164214114907,2.688976083010037,0.04752425433397141,0.000925199100194115,0.004482929566700775,0
10,0,3,7.166666666666667,3.4597249846912645,0.3375231769819667,0.47575164214114907,2.688976083010037,0.04752425433397141,0.000925199100194115,0.004482929566700775,1
10,0,3,17.083333333333332,5.333570070503405,0.2207133132972877,0.28562672318955035,1.66666333333,0.0331377918697067,0.0006201100708745182,0.0025747559754923056,2
10,0,3,37.416666666666664,4.541892543729748,0.12990175454293654,0.1825235601230701,0.9544090230783306,0.017588566361891652,0.0004035195988631367,0.0016455482875524093,4
10,0,3,86.66666666666667,12.87939392513436,0.09148100895814387,0.11453667534899027,0.636023518957174,0.012600645486111681,0.0002769224921646248,0.0011193681625512374,8
10,0,3,184.58333333333334,11.634262357625456,0.05545864074545403,0.0774334176351959,0.39741505381653575,0.008273834761866269,0.0001780791490695453,0.0007503553602571695,16
10,0,3,375.6666666666667,20.79918413318322,0.04259990316890404,0.0571412868831869,0.3097244877844394,0.006153842295671868,0.0001375321174610983,0.0005412052136974784,31
10,0,3,788.1666666666666,26.28111431612004,0.027465481366010437,0.038297203988455,0.1956816717699097,0.003942205706623302,8.823536705879339e-05,0.0003669004179156337,62
10,0,3,1648.25,41.02355199372451,0.019782148939553223,0.027395650506360794,0.14323749800011634,0.0028921791092530904,6.299759254659392e-05,0.00026461144470084184,125
10,0,3,3296.5833333333335,77.07665409227755,0.014218903497339962,0.01875844476495853,0.10027185131763883,0.0019316046869550369,4.484849495802507e-05,0.0001796468990362298,250
10,0,3,6698.916666666667,100.86936496220638,0.008675053794261645,0.013338147047722433,0.06730881566828127,0.001394915021306555,3.0297413255920052e-05,0.00013082249424315376,500
11,0,4,10.142857142857142,3.460927907082431,1.0045927426432208,6.04852127737492,0.17028800184225715,0.02226301524951191,0.21494791083290055,0.20070217255942058,0
11,0,4,10.142857142857142,3.460927907082431,1.0045927426432208,6.04852127737492,0.17028800184225715,0.02226301524951191,0.21494791083290055,0.20070217255942058,1
11,0,4,21.428571428571427,6.3453712471167725,0.47295002756256244,3.8439953173748798,0.06851792935325135,0.006831160861397257,0.10455567262741619,0.1670909100120137,2
11,0,4,49.285714285714285,17.45071553052976,0.3677319122481951,2.519898240575826,0.04735972294199848,0.0061991654104172995,0.0763969593402026,0.11273524595896604,4
11,0,4,118.5,38.45426854369706,0.23115834245320738,1.4476012424500253,0.028771184741483474,0.004008353585237425,0.051544326832071725,0.07373968598551839,8
11,0,4,249.07142857142858,84.11481556659444,0.16481264471254278,0.9512428223870376,0.017792848683831217,0.0026223993212323706,0.03999681518571197,0.04755711699299815,16
11,0,4,501.2142857142857,162.42166328201634,0.11128911190485541,0.7461280529698447,0.014154620648900688,0.001783696657025996,0.025878948918819273,0.034728655454311586,31
11,0,4,1041.4285714285713,315.06939755349975,0.07885394138169996,0.50983774029447,0.009383755340252339,0.0012322539995007985,0.01841527976398171,0.024186635315190084,62
11,0,4,2102.785714285714,654.6305098264245,0.0547791650956039,0.3317641363120148,0.0062834541797144846,0.000888205464888132,0.013049559119536787,0.017174306844819093,125
11,0,4,4265.928571428572,1344.743925539255,0.034591200367393195,0.18057732218004088,0.00468784659671002,0.000626089832098512,0.009101177753063454,0.011985287794983123,250
11,0,4,8638.5,2665.825943593929,0.026771436137367433,0.15995445557139962,0.0032830853302517568,0.0004347678526688533,0.006386707905038849,0.008456132214202392,500
12,1,1,7.416666666666667,1.7298624923456323,0.22175016723030147,1.0155687240818976,1.5755187241032713,0.00856239695801746,0.0016878693669831206,0.0026044602927798046,0
12,1,1,7.416666666666667,1.7298624923456323,0.22175016723030147,1.0155687240818976,1.5755187241032713,0.00856239695801746,0.0016878693669831206,0.0026044602927798046,1
12,1,1,23.25,6.64864989712539,0.14420370718766792,0.5712166401637824,0.9156910778204623,0.004692660048771201,0.000978138325255346,0.0014883853107758532,2
12,1,1,45.583333333333336,12.573119475028196,0.08923020321991129,0.3697187669927869,0.5783856124305536,0.0029906541926474884,0.0006916928509099976,0.0009965346205727124,4
12,1,1,102.08333333333333,16.19460254267302,0.059307735583142944,0.24544172763950853,0.3884931359324984,0.002048974336914285,0.00045951405491743855,0.0006999209479172154,8
12,1,1,229.75,25.76511030620496,0.04029681542421601,0.16452401040577633,0.2609485262141431,0.0013498110978948127,0.0003080630211498939,0.0004666286889308601,16
12,1,1,459.3333333333333,50.31416452168466,0.02898861701886909,0.11923764785782495,0.18853246846807759,0.0009825583952111955,0.0002231502109939999,0.0003402365353691458,31
12,1,1,945.0,98.02040603874276,0.01979861106239526,0.08214948265205325,0.1299067935098084,0.0006753001801668154,0.00015345916937956712,0.00023351582744359466,62
12,1,1,1985.0833333333333,204.5542641200544,0.013864453950059964,0.057347086528727276,0.09079569556610784,0.00046769755184306874,0.00010661281192552172,0.00016158699927077465,125
12,1,1,4057.5,400.5538211481244,0.00966815951116516,0.03979299561480638,0.06302093567484802,0.00032610155626736895,7.428162626114212e-05,0.00011285012184308886,250
12,1,1,8171.333333333333,795.5783868965834,0.0067470938188230346,0.027277597645931604,0.04322324798839933,0.0002264754769653144,5.229680519241431e-05,7.956063725234986e-05,500
13,1,2,8.333333333333334,3.256694736394648,0.24059524668470225,1.1026032006945283,2.0507519685139,0.011530915756427076,0.0018394952370888943,0.003331634870313809,0
13,1,2,8.333333333333334,3.256694736394648,0.24059524668470225,1.1026032006945283,2.0507519685139,0.011530915756427076,0.0018394952370888943,0.003331634870313809,1
13,1,2,15.916666666666666,5.107184482014854,0.16972696210875474,0.6649352725391147,1.2324280506382512,0.007144093714390929,0.001192511774924396,0.0020625528276062813,2
13,1,2,39.666666666666664,9.217900898235833,0.10140023832976594,0.4331140150122136,0.8047045524083151,0.00436721784053265,0.000736262011786565,0.0012973527533661254,4
13,1,2,97.91666666666667,11.774072697193095,0.06797560224080401,0.2724701359782389,0.5020114457526508,0.0027609405100436336,0.0004897098630822132,0.0008596976697265925,8
13,1,2,208.41666666666666,21.496123681569504,0.046764543192465806,0.18497531366824782,0.3425310569860783,0.0018884799884210227,0.0003297718024129211,0.0005806771908728636,16
13,1,2,414.3333333333333,37.298143588542246,0.034164503996594674,0.13619758930808334,0.25238206816914177,0.0013441924465393091,0.0002371639025371835,0.0004182364761710772,31
13,1,2,871.75,76.32124093711933,0.023776854992478155,0.0946930215661816,0.1750650831357679,0.0009266178194559683,0.00016498600950787717,0.00028906376170895816,62
13,1,2,1789.9166666666667,131.05617000725184,0.016537575900556486,0.06582593840323636,0.12199784834168183,0.0006461756727082814,0.00011382358425797938,0.00019910897351283125,125
13,1,2,3672.4166666666665,297.9153199800035,0.011419909515111465,0.04572998651505013,0.08471971927086004,0.00045347013867140875,7.944029204377336e-05,0.00013915207508334183,250
13,1,2,7415.0,559.0143923988817,0.008100442374751311,0.0322370645892788,0.059741247615585226,0.00031854265805383115,5.598453655549301e-05,9.804334075635462e-05,500
14,1,3,6.583333333333333,4.14418175569586,0.39240017838935803,1.6052020987332958,3.562729602737517,0.017367303251288678,0.0020172773180149968,0.0036310693252049656,0
14,1,3,6.583333333333333,4.14418175569586,0.39240017838935803,1.6052020987332958,3.562729602737517,0.017367303251288678,0.0020172773180149968,0.0036310693252049656,1
14,1,3,12.0,4.492417854765759,0.3115839446207948,1.2509680978419002,2.796271429795561,0.01214646525462524,0.001478098194548411,0.0028953462659930674,2
14,1,3,31.666666666666668,6.541244437251889,0.1410965331489993,0.5156316191494337,1.1288879483810605,0.0067781511736854415,0.00085161346865817,0.0017265075538014114,4
14,1,3,83.66666666666667,11.5075732639094,0.10101874825991461,0.32467881565222784,0.7120285984425063,0.004269814593945112,0.0005542254354803047,0.0011375119046996094,8
14,1,3,179.0,18.20089907869189,0.06962418162295818,0.21541850353826775,0.47409122715640567,0.002815880560913998,0.00037952503211250766,0.0007728405937406066,16
14,1,3,359.75,36.161569253962014,0.04751821054430957,0.14409575520002893,0.3148553636195515,0.0021221219726176594,0.00027004925476660735,0.0005527528079229148,31
14,1,3,739.4166666666666,69.99929653326178,0.035274674579174596,0.11941716794498185,0.26228711526366166,0.0014811366693635445,0.000191359478469189,0.0003902808817591078,62
14,1,3,1524.5,101.55473222043193,0.024235971887533896,0.08197371529947878,0.17982494265256976,0.0010048440592118426,0.0001318919380907466,0.0002685346811866207,125
14,1,3,3128.0,240.39702009951637,0.01707958088869084,0.05786602342192408,0.1274482836290862,0.0007051238070958414,9.249872071187434e-05,0.00018867167248953935,250
14,1,3,6338.833333333333,452.244067920959,0.011903784412250304,0.038877368095075575,0.08540587704211774,0.0005004943389623237,6.487609343972554e-05,0.0001321772168971138,500
15,1,4,9.285714285714286,5.41264291235837,0.8312195038835192,5.818604721846201,0.062149638337278726,0.005682864754521421,0.16604012822754077,0.21654303269999037,0
15,1,4,9.285714285714286,5.41264291235837,0.8312195038835192,5.818604721846201,0.062149638337278726,0.005682864754521421,0.16604012822754077,0.21654303269999037,1
15,1,4,18.357142857142858,8.39053627017361,0.6180271954256659,4.025051623448894,0.028126814735103887,0.004089873312742794,0.15336230729876232,0.1534984891933561,2
15,1,4,43.714285714285715,15.837776511719213,0.3729560870359175,2.304175511048211,0.015471780532865081,0.002248854629107258,0.08746646830969813,0.11755365819640468,4
15,1,4,99.71428571428571,41.82091595110049,0.27916923310831676,1.861914989619942,0.012133380756055938,0.001760403870057745,0.06529025053558915,0.07872582720297613,8
15,1,4,219.14285714285714,80.09691931351968,0.17732260149230836,1.135470311620444,0.007720170704996473,0.001177212597622027,0.044431595651550235,0.049857408530299116,16
15,1,4,443.85714285714283,155.81688322804143,0.1267650301035063,0.8139918260382857,0.005578648645889586,0.0008051672408352725,0.03052751229862756,0.03652823718782498,31
15,1,4,909.3571428571429,315.8367658100662,0.08861971160929313,0.5559402524423953,0.003743808030792788,0.0005646097957249515,0.021035972925647423,0.025646122449741654,62
15,1,4,1852.5,620.7045314677631,0.0620202559077044,0.36342601919589007,0.0026628576218577127,0.00039732160417331594,0.014517282124616657,0.01794188956371175,125
